ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-811395,Source2,3,2021-11-19 15:16:08,2021-11-19 16:01:09,33.462532,-112.426949,,,0.0,Lane blocked due to accident on I-10 Westbound at AZ-303-LOOP .,Frontage Rd,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,2021-11-19 14:58:00,80.0,80.0,12.0,28.82,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-811474,Source2,2,2021-11-19 08:56:35,2021-11-19 09:25:48,33.581944,-112.12207,,,0.0,Two lanes blocked due to accident on Peoria Ave Eastbound at 28th Dr.,W Peoria Ave,Phoenix,Maricopa,AZ,85029,US,US/Mountain,KDVT,2021-11-19 08:53:00,68.0,68.0,18.0,28.49,10.0,E,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-811494,Source2,2,2021-11-19 15:46:18,2021-11-19 16:15:46,33.450275,-111.849648,,,0.0,Lane blocked due to accident on AZ-202-LOOP Westbound at Exit 12 Mckellips Rd.,AZ-202 Loop E,Mesa,Maricopa,AZ,85201,US,US/Mountain,KFFZ,2021-11-19 15:51:00,80.0,80.0,13.0,28.77,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-811623,Source2,2,2021-11-19 13:05:02,2021-11-19 13:50:38,33.630264000000004,-111.893074,,,0.0,Lane blocked due to accident on Frank Lloyd Wright Blvd both ways at Hayden Rd.,N Hayden Rd,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,2021-11-19 12:53:00,78.0,78.0,12.0,28.4,10.0,VAR,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-811661,Source2,3,2021-11-19 13:46:42,2021-11-19 14:33:23,33.461926,-112.151878,,,0.0,Lane blocked due to accident on I-10 Eastbound at Exit 140 43rd Ave.,N 43rd Ave,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2021-11-19 13:58:00,79.0,79.0,12.0,28.85,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-811870,Source2,2,2021-11-19 08:52:33,2021-11-19 09:22:10,32.30872,-111.05275,,,0.0,Accident on Silverbell Rd at Sunset Rd.,N Silverbell Rd,Tucson,Pima,AZ,85745-9417,US,US/Mountain,KDMA,2021-11-19 08:58:00,62.0,62.0,20.0,27.34,10.0,SE,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-811872,Source2,2,2021-11-19 08:05:59,2021-11-19 09:04:59,33.66415,-111.951988,,,0.0,Two lanes blocked due to accident on AZ-101-LOOP Eastbound near 64th St.,AZ-101 Loop E,Phoenix,Maricopa,AZ,85054,US,US/Mountain,KSDL,2021-11-19 07:53:00,59.0,59.0,32.0,28.45,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-811914,Source2,2,2021-11-19 08:43:38,2021-11-19 09:43:16,32.133990999999995,-110.977791,,,0.0,Accident on Valencia Rd at 12th Ave.,W Valencia Rd,Tucson,Pima,AZ,85706-7615,US,US/Mountain,KTUS,2021-11-19 08:58:00,62.0,62.0,20.0,27.34,10.0,SE,16.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-811922,Source3,2,2021-11-19 07:42:38,2021-11-19 08:42:14,32.337269,-110.98278,,,0.0,Accident on Ina Rd at Via Assisi.,W Ina Rd,Tucson,Pima,AZ,85704,US,US/Mountain,KDMA,2021-11-19 07:58:00,57.0,57.0,23.0,27.33,10.0,SSE,16.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-811930,Source2,2,2021-11-19 07:43:47,2021-11-19 08:42:57,33.556469,-112.207306,,,0.0,Accident on US-60 Grand Ave near Royal Palm Rd.,W Grand Ave,Glendale,Maricopa,AZ,85301-1029,US,US/Mountain,KGEU,2021-11-19 07:58:00,54.0,54.0,40.0,28.95,10.0,NW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-811939,Source2,2,2021-11-19 08:03:15,2021-11-19 08:32:36,32.219879,-110.968628,,,0.0,Accident on 6th Ave at 12th St.,E 12th St,Tucson,Pima,AZ,85701,US,US/Mountain,KDMA,2021-11-19 07:58:00,57.0,57.0,23.0,27.33,10.0,SSE,16.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-811940,Source2,2,2021-11-19 08:12:26,2021-11-19 08:41:46,33.668282,-112.172554,,,0.0,Left hand shoulder blocked due to accident on AZ-101-LOOP Eastbound at Exit 20 Beardsley Rd.,AZ-101 Loop E,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2021-11-19 07:53:00,63.0,63.0,22.0,28.48,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-811952,Source2,2,2021-11-19 07:57:15,2021-11-19 08:26:49,33.519890000000004,-112.099861,,,0.0,Accident on 19th Ave at Montebello Ave.,N 19th Ave,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2021-11-19 07:51:00,63.0,63.0,24.0,28.9,10.0,ESE,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-811960,Source3,2,2021-11-19 07:10:56,2021-11-19 08:10:29,33.608021,-112.386612,,,0.0,Accident on 151st Ln at Voltaire St.,N 151st Ln,Surprise,Maricopa,AZ,85379-9115,US,US/Mountain,KLUF,2021-11-19 06:58:00,51.0,51.0,45.0,28.94,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-812010,Source2,2,2021-11-19 07:44:28,2021-11-19 08:32:18,33.385796,-111.875687,,,0.0,Center lane blocked due to accident on US-60 Eastbound at Exit 177 Dobson Rd.,Superstition Fwy E,Mesa,Maricopa,AZ,85202,US,US/Mountain,KCHD,2021-11-19 07:47:00,57.0,57.0,33.0,28.8,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-812066,Source2,2,2021-11-19 07:21:13,2021-11-19 07:50:53,33.640578999999995,-111.977585,,,0.0,Accident on Bell Rd at Tatum Blvd.,N Tatum Blvd,Phoenix,Maricopa,AZ,85032,US,US/Mountain,KSDL,2021-11-19 06:53:00,57.0,57.0,33.0,28.44,10.0,NE,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-812109,Source2,3,2021-11-19 06:01:55,2021-11-19 06:30:55,33.462769,-112.183739,,,0.0,Center lane blocked due to accident on I-10 Eastbound near 51st Ave.,I-10 E,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2021-11-19 05:58:00,51.0,51.0,44.0,28.92,10.0,NNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-812131,Source2,2,2021-11-19 06:11:41,2021-11-19 06:41:01,33.49667,-112.113075,,,0.0,Accident on I-17 Southbound at Indian School Rd.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2021-11-19 05:51:00,61.0,61.0,25.0,28.87,10.0,ESE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-812167,Source2,2,2021-11-19 07:19:01,2021-11-19 07:48:38,33.610828000000005,-112.12516,,,0.0,Accident on Thunderbird Rd at 31st Ave.,N 31st Ave,Phoenix,Maricopa,AZ,85053-5708,US,US/Mountain,KDVT,2021-11-19 06:53:00,62.0,62.0,21.0,28.47,10.0,E,3.0,0.0,Fair,False,False,True,False,False,True,False,False,False,False,False,True,False,Day,Day,Day,Day
A-812174,Source2,2,2021-11-19 07:04:45,2021-11-19 07:34:20,32.30872,-111.05275,,,0.0,Accident on Silverbell Rd at Sunset Rd.,N Silverbell Rd,Tucson,Pima,AZ,85745-9417,US,US/Mountain,KDMA,2021-11-19 06:58:00,56.0,56.0,24.0,27.32,10.0,SE,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-812187,Source2,2,2021-11-19 07:03:51,2021-11-19 07:33:27,33.41396,-112.082024,,,0.0,Accident on 7th Ave at Elwood St.,S 7th Ave,Phoenix,Maricopa,AZ,85041,US,US/Mountain,KPHX,2021-11-19 06:51:00,61.0,61.0,25.0,28.89,10.0,ESE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-812262,Source2,3,2021-11-19 06:03:03,2021-11-19 06:32:10,33.602627000000005,-114.510857,,,0.0,Left lane blocked due to accident on I-10 Eastbound at Exit 1 Juneau Ave.,I-10 E,Cibola,La Paz,AZ,85328,US,US/Pacific,KBLH,2021-11-19 05:52:00,49.0,49.0,31.0,29.63,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-812283,Source2,2,2021-11-19 05:22:04,2021-11-19 05:51:39,35.073345,-111.730858,,,0.0,Accident on AZ-89-ALT Northbound near Nf-9482V.,S State Route 89A,Flagstaff,Coconino,AZ,86005,US,US/Mountain,KFLG,2021-11-19 04:57:00,26.0,26.0,66.0,23.36,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-812494,Source3,2,2021-11-18 06:42:11,2021-11-18 07:11:49,33.386669,-111.957825,,,0.0,Lane blocked due to accident on US-60 Westbound at Exit 172 Priest Dr.,Superstition Fwy W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2021-11-18 06:51:00,54.0,54.0,40.0,28.91,9.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-812495,Source2,2,2021-11-18 06:20:54,2021-11-18 07:21:17,34.538486,-111.910637,,,0.0,Right hand shoulder blocked due to accident on I-17 Northbound near Access Rd.,Arizona Veterans Highway,Mayer,Yavapai,AZ,86333,US,US/Mountain,KPRC,2021-11-18 05:53:00,31.0,25.0,67.0,25.13,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-812529,Source2,2,2021-11-18 06:06:07,2021-11-18 07:05:34,33.392761,-112.047363,,,0.0,Accident on 16th St at Southern Ave.,E Southern Ave,Phoenix,Maricopa,AZ,85040-3533,US,US/Mountain,KPHX,2021-11-18 05:51:00,54.0,54.0,41.0,28.9,10.0,ESE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-812600,Source2,2,2021-11-17 22:14:38,2021-11-17 23:28:54,33.686951,-112.41198,,,0.0,Lane blocked due to accident on US-60 Grand Ave Westbound at 163rd Ave.,N 163rd Ave,Surprise,Maricopa,AZ,85387,US,US/Mountain,KLUF,2021-11-17 21:58:00,56.0,56.0,41.0,28.88,10.0,NNW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-812607,Source2,3,2021-11-17 22:24:08,2021-11-17 23:34:53,32.324558,-111.052109,,,0.8899999856948853,Entry ramp to I-10 Westbound from N Casa Grande Hwy Northbound lane blocked due to fuel spillage.,N Casa Grande Hwy,Tucson,Pima,AZ,85741,US,US/Mountain,KDMA,2021-11-17 21:58:00,50.0,50.0,36.0,27.27,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-812901,Source2,2,2021-11-18 05:25:26,2021-11-18 05:54:59,33.283253,-111.806244,,,0.0,Accident on AZ-202-LOOP at Exit 45 Cooper Rd.,AZ-202 Loop W,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2021-11-18 05:47:00,48.0,46.0,50.0,28.79,10.0,N,6.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-812949,Source2,2,2021-11-18 18:36:13,2021-11-18 19:06:03,32.221515999999994,-110.868233,,,0.0,Accident on Broadway Blvd at Chantilly Dr.,E Broadway Blvd,Tucson,Pima,AZ,85711-3902,US,US/Mountain,KDMA,2021-11-18 18:58:00,66.0,66.0,18.0,27.28,9.0,ESE,7.0,0.0,Fair,False,False,True,True,False,False,False,False,True,False,False,False,False,Night,Night,Night,Day
A-812950,Source2,2,2021-11-18 18:41:59,2021-11-18 19:36:34,33.385796,-111.875687,,,0.0,Lane blocked due to accident on US-60 Westbound at Exit 177 Dobson Rd.,Superstition Fwy E,Mesa,Maricopa,AZ,85202,US,US/Mountain,KCHD,2021-11-18 18:47:00,73.0,73.0,18.0,28.74,10.0,NNE,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-812951,Source2,2,2021-11-18 13:20:04,2021-11-18 13:49:45,33.43544,-112.306427,,,0.0,Lane blocked due to accident on Avondale Blvd Southbound at CR-85.,S Avondale Blvd,Avondale,Maricopa,AZ,85323-8900,US,US/Mountain,KGYR,2021-11-18 13:47:00,79.0,79.0,16.0,29.03,10.0,ESE,8.0,,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-812952,Source2,3,2021-11-18 17:44:40,2021-11-18 18:30:06,33.462093,-112.049942,,,0.0,Lane blocked due to accident on I-10 Eastbound at Exit 146 16th St.,I-10 W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2021-11-18 17:51:00,79.0,79.0,14.0,28.83,10.0,NE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-813130,Source2,2,2021-11-18 15:33:35,2021-11-18 16:03:20,33.475468,-111.700729,,,0.0,Lane blocked due to accident on AZ-202-LOOP Eastbound at Exit 22 Recker Rd.,AZ-202 Loop W,Mesa,Maricopa,AZ,85215,US,US/Mountain,KFFZ,2021-11-18 15:51:00,83.0,83.0,12.0,28.83,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-813850,Source2,3,2021-11-18 12:29:47,2021-11-18 12:59:35,34.578201,-111.884003,,,0.0,Lane blocked due to accident on I-17 Northbound at Exit 287 AZ-260.,W State Route 260,Camp Verde,Yavapai,AZ,86322,US,US/Mountain,KSEZ,2021-11-18 12:53:00,65.0,65.0,16.0,25.11,10.0,SE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-813925,Source2,2,2021-11-18 11:40:18,2021-11-18 12:10:01,33.459167,-111.998169,,,0.0,HOV lane blocked due to accident on AZ-202-LOOP Westbound at Exit 2 40th St.,AZ-202 Loop E,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2021-11-18 11:51:00,77.0,77.0,17.0,28.92,10.0,E,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-813952,Source2,3,2021-11-18 10:05:32,2021-11-18 10:34:58,33.462105,-112.183617,,,0.0,Lane blocked due to accident on I-10 Westbound at Exits 138 138A 138B AZ-202-LOOP Exits 78A 78B.,South Mountain Fwy,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2021-11-18 09:58:00,65.0,65.0,28.0,28.99,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-813976,Source2,2,2021-11-18 10:24:00,2021-11-18 10:53:38,33.583244,-111.891434,,,0.0,Center lane blocked due to accident on AZ-101-LOOP at Exit 41 Shea Blvd.,AZ-101 Loop S,Scottsdale,Maricopa,AZ,85260,US,US/Mountain,KSDL,2021-11-18 10:53:00,72.0,72.0,21.0,28.5,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-814024,Source2,2,2021-11-18 08:51:33,2021-11-18 10:05:53,32.265041,-111.003448,,,0.4000000059604645,Accident on Romero Rd between Higgins Ln and Fort Lowell Rd.,W Fort Lowell Rd,Tucson,Pima,AZ,85705-9212,US,US/Mountain,KDMA,2021-11-18 08:58:00,64.0,64.0,20.0,27.35,10.0,SE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-814074,Source2,2,2021-11-18 07:41:03,2021-11-18 08:26:49,33.385929,-111.874352,,,0.0,Accident on US-60 Westbound at Dobson Rd.,Superstition Fwy W,Mesa,Maricopa,AZ,85202,US,US/Mountain,KCHD,2021-11-18 07:47:00,48.0,48.0,54.0,28.82,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-814096,Source2,2,2021-11-18 08:49:46,2021-11-18 09:35:51,33.460209000000006,-112.50796499999998,,,0.0,Left hand shoulder blocked due to accident on I-10 Eastbound near Exit 120 Verrado Way.,I-10 E,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2021-11-18 08:55:00,54.0,54.0,44.0,29.05,9.0,CALM,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-814115,Source2,2,2021-11-18 08:38:28,2021-11-18 09:07:55,33.462371999999995,-112.47805,,,0.0,Accident on I-10 Eastbound at Exit 121 195th Ave.,I-10 E,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2021-11-18 08:35:00,52.0,52.0,38.0,29.04,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-814133,Source2,2,2021-11-18 08:37:42,2021-11-18 09:07:23,33.407051,-112.012611,,,0.0,Accident on 32nd St at Broadway Rd.,S 32nd St,Phoenix,Maricopa,AZ,85040-2804,US,US/Mountain,KPHX,2021-11-18 08:51:00,62.0,62.0,30.0,28.94,10.0,E,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-814182,Source2,3,2021-11-18 06:49:45,2021-11-18 07:20:00,33.430428000000006,-112.037758,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exit 150 / I-17.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2021-11-18 06:51:00,54.0,54.0,40.0,28.91,9.0,ESE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-814183,Source2,2,2021-11-18 08:17:21,2021-11-18 09:16:57,33.443935,-111.861755,,,0.0,Accident on AZ-202-LOOP Westbound at Exit 11 Alma School Rd.,AZ-202 Loop E,Mesa,Maricopa,AZ,85201,US,US/Mountain,KFFZ,2021-11-18 07:51:00,57.0,57.0,34.0,28.93,10.0,ESE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-814184,Source2,3,2021-11-18 06:59:47,2021-11-18 07:59:17,33.460293,-112.301941,,,0.0,Center lane blocked due to accident on I-10 Westbound near Exit 131 Avondale Blvd.,I-10 W,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,2021-11-18 06:47:00,48.0,45.0,46.0,29.09,10.0,ENE,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-814185,Source2,2,2021-11-18 06:50:54,2021-11-18 07:21:00,33.465469,-112.268822,,,0.0,Left lane blocked due to accident on AZ-101-LOOP Southbound at McDowell Rd.,AZ-101 Loop S,Phoenix,Maricopa,AZ,85037,US,US/Mountain,KGEU,2021-11-18 06:58:00,47.0,45.0,52.0,28.97,10.0,N,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-814186,Source2,2,2021-11-18 07:55:22,2021-11-18 08:24:44,33.683834000000004,-112.065659,,,0.0,Accident on 7th St at Deer Valley Dr.,N 7th St,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,2021-11-18 07:53:00,56.0,56.0,33.0,28.51,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-814205,Source2,2,2021-11-18 08:00:18,2021-11-18 08:29:17,33.457703,-112.339813,,,0.0,Accident on I-10 Eastbound at Exit 129 Dysart Rd.,I-10 E,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,2021-11-18 07:47:00,52.0,52.0,44.0,29.11,10.0,NE,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-814367,Source2,2,2021-11-18 07:06:51,2021-11-18 07:51:40,33.284393,-111.83138999999998,,,0.0,Left lane blocked due to accident on AZ-202-LOOP Westbound near AZ-87.,AZ-202 Loop W,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2021-11-18 06:47:00,48.0,46.0,50.0,28.81,10.0,ENE,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-814446,Source2,2,2021-11-17 06:16:37,2021-11-17 07:52:31,33.037609,-112.012489,,,0.0,Accident on Maricopa Casa Grande at Porter Rd.,N Porter Rd,Maricopa,Pinal,AZ,85138,US,US/Mountain,KCGZ,2021-11-17 05:56:00,50.0,50.0,35.0,28.42,10.0,ENE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-814484,Source2,2,2021-11-17 06:46:25,2021-11-17 07:50:11,33.45039000000001,-112.25518,,,0.0,Accident on 91st Ave at Van Buren St.,W Van Buren St,Tolleson,Maricopa,AZ,85353-3001,US,US/Mountain,KGEU,2021-11-17 06:58:00,50.0,50.0,47.0,28.81,10.0,NNE,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-814522,Source2,2,2021-11-17 07:13:18,2021-11-17 07:58:50,33.683681,-112.082878,,,0.0,Accident on Deer Valley Rd at Deer Valley Dr.,N 7th Ave,Phoenix,Maricopa,AZ,85027-2949,US,US/Mountain,KDVT,2021-11-17 06:53:00,56.0,56.0,32.0,28.35,10.0,NE,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-814675,Source2,2,2021-11-17 06:36:14,2021-11-17 07:05:58,33.46413,-112.44848600000002,,,0.0,Accident on 181st Ave at Lynwood St.,N 181st Ave,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,2021-11-17 06:58:00,50.0,50.0,47.0,28.81,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-814693,Source2,2,2021-11-17 05:43:11,2021-11-17 06:12:59,33.378151,-111.970085,,,0.0,Accident on Baseline Rd at Wendler Dr.,W Baseline Rd,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,2021-11-17 05:51:00,54.0,54.0,43.0,28.75,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-814696,Source2,2,2021-11-17 06:16:09,2021-11-17 06:45:57,33.464496999999994,-112.375481,,,0.0,Accident on Bullard Ave at Mcdowell Rd.,N Bullard Ave,Goodyear,Maricopa,AZ,85395,US,US/Mountain,KLUF,2021-11-17 05:58:00,50.0,50.0,45.0,28.79,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-815015,Source2,2,2021-11-17 18:22:26,2021-11-17 18:52:03,33.626141,-112.00673700000002,,,0.0,Lane blocked due to accident on AZ-51 Southbound at Exit 12 Greenway Rd.,Piestewa Fwy N,Phoenix,Maricopa,AZ,85032,US,US/Mountain,KSDL,2021-11-17 17:53:00,72.0,,22.0,28.35,10.0,,,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-815016,Source2,3,2021-11-17 18:21:15,2021-11-17 18:50:46,33.772490999999995,-112.12989,,,0.0,Lane closed due to accident on I-17 Southbound at I-17 Exits 221 AZ-303-LOOP /.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85085,US,US/Mountain,KDVT,2021-11-17 17:53:00,71.0,71.0,21.0,28.37,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-815023,Source2,2,2021-11-17 18:24:13,2021-11-17 18:53:40,33.443111,-111.968742,,,0.0,Lane blocked due to accident on AZ-202-LOOP Eastbound before Exits 5 6 Sky Harbor Blvd.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2021-11-17 18:51:00,72.0,72.0,20.0,28.79,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
